,attended_school___ethiopia_2015,distance_to_road___ethiopia_2015,has_saved___policy___ethiopia_2015,heavy_rains_preventing_work___ethiopia_2015,household_head_is_widowed___ethiopia_2015,inputs,land_surface___ethiopia_2015,model,number_of_axe_owned___policy___ethiopia_2015,number_of_droughts___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,rooting_conditions_:_severe_constraint___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,uses_irrigation___policy___ethiopia_2015
11,0.0515545081088134,-0.06427160164542076,0.061394818148798797,-0.057977327653909366,-0.04357149312633207,Highly correlated all,0.12938891051732715,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.18317696065603728,0.23572875876324478,0.590336061395359,,0.11404262323995282,-0.0021255987718949206,0.19977530322999934,0.06689500787872805,-0.06148336587383334,-0.10796248313089994,0.11899897149385794
12,-0.0443542955382699,-0.16086065643097786,-0.011200889628563674,-0.1170306968572348,-0.04114529228602368,Highly correlated all,0.2755842411074706,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.01052180399960793,0.03583040713137882,0.3404032729955716,,0.024337035552668987,0.022312686427258505,-0.10171559774109791,-0.07989961908598127,-0.0703167289311589,0.07206966056646136,0.06078023494944596
13,0.026795544488463333,0.002678484862863975,0.14364824058558445,0.0008028694578971346,-0.06703257015165363,Highly correlated all,0.25964268308086086,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.016317556169526945,0.0906764313665655,0.0692544044048982,,-0.016414045905926863,0.12616620255341973,-0.03994536168352368,-0.013482130276669212,-0.015466670206877222,0.011864491779639968,0.09284674307710429
14,0.03800554019348645,-0.07342622765978932,0.09793850278128496,0.06955160063277444,0.018072761590497935,Highly correlated all,0.03586642437243523,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.08158478844579416,0.2381719931992863,0.24180815949790396,,0.08148576332281722,0.1347229169877828,0.06813194322943696,-0.07644065617265858,-0.06277071699208255,-0.03398204553998374,0.1771580516342468
15,,,0.07855590590677296,,,Highly correlated policy,,Lasso_Highly correlated policy,0.039054882372023814,,0.2538761861248534,0.07795082980165333,0.04334612282853266,0.07873700085873658,0.06993820207886764,-0.007369246434040593,,0.005262313296824254,0.11645450557841006
16,,,0.03123172192765264,,,Highly correlated policy,,Lasso_Highly correlated policy_lower_bound,-0.008012733672683278,,0.20638771991069266,0.02636024479895782,-0.0028552894459829073,0.029675713775742102,0.0030247648951815115,-0.05762318554558706,,-0.05611764239029164,0.06994291517027176
17,,,0.12588008988589328,,,Highly correlated policy,,Lasso_Highly correlated policy_upper_bound,0.0861224984167309,,0.30136465233901416,0.12954141480434883,0.08954753510304822,0.12779828794173106,0.13685163926255378,0.04288469267750588,,0.06664226898394016,0.16296609598654835
18,,,-0.05918133602810569,,,Highly correlated policy,,Lasso_clustered_0_lower_bound,0.05629481781657959,,0.5162897399032473,-0.14457751645597705,0.026752595787708833,-0.07905124585493631,0.148650536976119,-0.03860900960830488,,-0.27120379081209833,0.06137210630058923
19,,,0.1341053842594338,,,Highly correlated policy,,Lasso_clustered_0_upper_bound,0.26837345720495454,,0.9089410935277942,0.11714059350866557,0.30054932139925616,0.13262483243420486,0.4982643189281565,0.3217689712774121,,0.018592611819131716,0.23720314180575594
20,,,-0.1377357832251302,,,Highly correlated policy,,Lasso_clustered_1_lower_bound,-0.11264235087683666,,0.07206203199292333,-0.14934766148953693,-0.0665379667800555,-0.12025221953566477,-0.26956968908939505,-0.25111942171339535,,-0.11498800022170645,-0.02550415809948557
21,,,0.07365336689139522,,,Highly correlated policy,,Lasso_clustered_1_upper_bound,0.07650343649229047,,0.589065645977811,0.0687848119004212,0.1403778412878524,0.10250330201471648,0.053795994750650306,0.14181996697989058,,0.20205129591184157,0.12617532695728423
22,,,0.07070462518536252,,,Highly correlated policy,,Lasso_clustered_2_lower_bound,-0.04447700582089478,,-0.19511780488871894,0.03476447748028001,-0.07938416146574331,0.04895228461703603,-0.12601953935291482,-0.06756476750199678,,-0.065394953247779,-0.025008296092431548
23,,,0.22945432810795607,,,Highly correlated policy,,Lasso_clustered_2_upper_bound,0.10685314639768906,,0.2594359528197498,0.20713837871188467,0.05401836372251406,0.18937798435888725,0.09416322031880432,0.05361122723873637,,0.11310964693500697,0.18232876229987205
24,,,-0.006169823512976125,,,Highly correlated policy,,Lasso_clustered_3_lower_bound,-0.05800674506516913,,0.19963429476664457,-0.1516746096564076,0.0155549147198836,0.01329476323933651,-0.057822005091769546,-0.14186940427926134,,-0.21438826930852245,0.08337827267987892
25,,,0.18035130164714708,,,Highly correlated policy,,Lasso_clustered_3_upper_bound,0.1587072235523,,0.31642348800646175,0.06533196445509572,0.19607499452623448,0.27953699614135863,0.2514136835369465,0.06896634602844087,,0.07959700370305454,0.32607622923570617
26,,,0.03746202411566405,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.16233413751076706,,0.7126154167155208,-0.013718461473655734,0.1636509585934825,0.02678679328963427,0.3234574279521377,0.14157998083455361,,-0.1263055894964833,0.14928762405317259
27,,,-0.03204120816686748,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.018069457192273097,,0.3305638389853671,-0.04028142479455786,0.03691993725389846,-0.00887445876047414,-0.10788684716937236,-0.054649727366752374,,0.043531647845067564,0.05033558442889932
28,,,0.1500794766466593,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.031188070288397138,,0.03215907396551543,0.12095142809608234,-0.01268289887161463,0.11916513448796165,-0.015928159517055257,-0.006976770131630204,,0.023857346843613982,0.07866023310372025
29,,,0.08709073906708548,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.05035023924356544,,0.25802889138655316,-0.04317132260065594,0.10581495462305904,0.14641587969034758,0.09679583922258847,-0.03645152912541024,,-0.06739563280273396,0.20472725095779254
