,distance_to_market___ethiopia_2015,has_saved___policy___ethiopia_2015,inputs,model,number_of_droughts___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,uses_irrigation___policy___ethiopia_2015
13,-0.08494758448297535,0.12171311064295977,Highly correlated all,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.0647229399409521,-0.04090753450787871,,0.1311211335520695,0.0220854626570822,0.04409215256329694
14,-0.23802380205433168,0.07525856765549223,Highly correlated all,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.11958365787942112,0.28404762183179644,,0.12407039212994281,-0.07799379015655886,0.13080672143923375
15,,0.07652941674352778,Highly correlated policy,Lasso_Highly correlated policy,,0.2612349010447083,0.08262308615957022,0.08061418553757835,0.06605236476438134,0.11395298545032309
16,,0.02944124875166891,Highly correlated policy,Lasso_Highly correlated policy_lower_bound,,0.21426986754295943,0.031349549395676156,0.03164957189316152,0.013912338558484075,0.06764500791132977
17,,0.12361758473538666,Highly correlated policy,Lasso_Highly correlated policy_upper_bound,,0.3081999345464572,0.13389662292346427,0.12957879918199516,0.1181923909702786,0.1602609629893164
18,,-0.0647823081461863,Highly correlated policy,Lasso_clustered_0_lower_bound,,0.5236278262147052,-0.08880465161114554,-0.06839904764676205,0.09042448151974974,0.05035594469035476
19,,0.13020504857842338,Highly correlated policy,Lasso_clustered_0_upper_bound,,0.9236054718368085,0.16431326738153484,0.14726025054343986,0.3697654380944336,0.22912634767100604
20,,-0.13446651801886297,Highly correlated policy,Lasso_clustered_1_lower_bound,,0.12035315447594289,-0.14183763262131915,-0.11483777302704296,-0.232041725397421,-0.020577543974606878
21,,0.07498997093741802,Highly correlated policy,Lasso_clustered_1_upper_bound,,0.6022124232694197,0.07297758723765982,0.10518153608513686,0.01768263938514028,0.12828160498867805
22,,0.07085183823100143,Highly correlated policy,Lasso_clustered_2_lower_bound,,-0.21065744168439635,0.03606459103967201,0.046694221999013436,-0.12112245153143517,-0.02645275325449177
23,,0.22723085342325283,Highly correlated policy,Lasso_clustered_2_upper_bound,,0.2194076395177059,0.20725109463151298,0.1863518690902698,0.08282354481856391,0.1793271026251893
24,,-0.009451166785368545,Highly correlated policy,Lasso_clustered_3_lower_bound,,0.21576234992410775,-0.1534509759591014,0.018259979545290198,-0.09622760299854208,0.07781671106740119
25,,0.1770743896922879,Highly correlated policy,Lasso_clustered_3_upper_bound,,0.32406407099899964,0.06445263555019594,0.26770870756804793,0.14580502035217366,0.31879282681265
26,,0.032711370216118536,Highly correlated policy,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",,0.7236166490257568,0.037754307885194655,0.0394306014483389,0.23009495980709166,0.1397411461806804
27,,-0.029738273540722483,Highly correlated policy,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",,0.3612827888726813,-0.03443002269182967,-0.00482811847095305,-0.10717954300614035,0.05385203050703558
28,,0.14904134582712714,Highly correlated policy,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",,0.004375098916654763,0.1216578428355925,0.11652304554464162,-0.019149453356435628,0.07643717468534877
29,,0.08381161145345967,Highly correlated policy,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",,0.2699132104615537,-0.04449917020445274,0.14298434355666906,0.02478870867681579,0.19830476894002558
