,attended_school___ethiopia_2015,distance_to_market___ethiopia_2015,distance_to_road___ethiopia_2015,has_saved___policy___ethiopia_2015,heavy_rains_preventing_work___ethiopia_2015,household_head_is_widowed___ethiopia_2015,inputs,land_surface___ethiopia_2015,model,number_of_axe_owned___policy___ethiopia_2015,number_of_droughts___ethiopia_2015,number_of_hired_workers___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,number_of_water_storage_pit_owned___policy___ethiopia_2015,prevent_damage___policy___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,quantity_of_improved_seeds_used___policy___ethiopia_2015,rooting_conditions_:_severe_constraint___ethiopia_2015,uses_extension_program___policy___ethiopia_2015,uses_irrigation___policy___ethiopia_2015
10,0.15666958331703074,-0.1265836599464648,0.12789831989432093,0.17499881160885578,0.16516245541287566,0.16481508648936416,Highly correlated all,0.2256470520230851,Lasso_clustered_3_upper_bound,0.22283854466901715,0.29777911462774787,0.31135610547924686,0.11761605814370554,0.17391153260744957,0.18151978274435115,0.2560778204098094,0.15825025995064473,0.04539396358455451,0.08572239337322388,0.10433621007976047,0.26743215443973006
11,0.06950283321385109,-0.23953246368367562,0.0002545558853833986,0.03569412604195992,-0.03577630084261284,-0.04402573478952228,Highly correlated all,0.15961384098172943,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.20185175062241262,0.19689077885559908,0.49998431403007254,-0.11889737611856405,0.0611857332688667,0.14191643910140359,-0.013288107073121736,0.18430454761646464,0.09341454633971788,-0.019765136491450647,-0.10226758696102961,0.10039941235843054
12,-0.04539137813015403,-0.11331860837456943,-0.11763362194851222,-0.00496983447212096,-0.10369100725875614,-0.01938626612322588,Highly correlated all,0.2956573877029113,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.0023118173972944134,0.03389693612759289,0.2952861982120287,-0.024776436644462958,-0.044024096569522116,0.022976553309694718,0.03432797314935021,-0.1106653935342526,-0.024441893144036993,-0.07056673836222108,0.08424022847482862,0.038460386662279945
13,0.031953572090036166,-0.11838445749830317,0.046722232542544075,0.1327749673306146,0.009346359836031187,-0.07413719181351287,Highly correlated all,0.19457375520444098,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.03708398976018905,0.05143174349219827,0.12957941317764332,0.03829924127845334,0.059534994109811,0.0005440513715714301,0.12617865258103392,-0.027501409613001827,-0.018537091366732917,-0.007068389335353968,0.0005383021554851118,0.07524242116027896
14,0.04980934335592338,-0.25103090904901093,0.0027503771896722345,0.0825524598677073,0.0747116287897692,0.03355077312540712,Highly correlated all,0.04182558730843611,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.11280844570376841,0.1519410822332137,0.2427915472802521,-0.011142712249591881,0.06453406143562279,0.09031653385985913,0.1285506572414798,0.000780185391232105,-0.05831555907669338,-0.04483052068140992,-0.03852931981679368,0.14503026574602315
15,,,,0.0816143807294658,,,Highly correlated policy,,Lasso_Highly correlated policy,0.04035125888296369,,0.2506084462075631,0.04268778856737264,0.08850211289674406,0.06157474124583884,0.07998228659862194,0.05947727214850354,-0.0045480475964690785,,-0.0026977274698747507,0.11578975973775041
16,,,,0.03439176977445235,,,Highly correlated policy,,Lasso_Highly correlated policy_lower_bound,-0.006585189487774631,,0.2032169407563387,-0.013087246528711384,0.034391409590161674,0.014179621160459982,0.031058774668061374,-0.007546045577417795,-0.05468447399334464,,-0.06409110855700775,0.06941262035523355
17,,,,0.12883699168447924,,,Highly correlated policy,,Lasso_Highly correlated policy_upper_bound,0.08728770725370201,,0.29799995165878757,0.09846282366345666,0.14261281620332644,0.1089698613312177,0.12890579852918252,0.12650058987442486,0.045588378800406476,,0.05869565361725826,0.16216689912026727
18,,,,-0.05463523702079495,,,Highly correlated policy,,Lasso_clustered_0_lower_bound,0.05157711698157755,,0.5182565997354627,-0.19493620134332038,-0.06028925653114698,0.029426831473373855,-0.07736673924284451,0.12143175165850698,-0.031100986686116577,,-0.2715054637482787,0.0602724149875095
19,,,,0.1397196673478793,,,Highly correlated policy,,Lasso_clustered_0_upper_bound,0.2643766695538845,,0.9110093785234974,0.09967271141764614,0.18159636789021277,0.3034634573237248,0.13443419079891253,0.4817657649174737,0.3308002241042536,,0.018307324807629255,0.23616368573369434
20,,,,-0.13940393651601382,,,Highly correlated policy,,Lasso_clustered_1_lower_bound,-0.1148619422127045,,0.06256313535151936,-0.13731903689862668,-0.17319723071451676,-0.081770468901348,-0.12133032803430314,-0.27039211071500313,-0.2495719003582033,,-0.10874834191861289,-0.027001711715374396
21,,,,0.07212650607834026,,,Highly correlated policy,,Lasso_clustered_1_upper_bound,0.07452074109649458,,0.580970244254407,0.09559571128033864,0.061453002208726126,0.13135504715559443,0.10150461417416794,0.053043812087624126,0.14349038991152885,,0.2096771974040661,0.12482095227901706
22,,,,0.06964686844684802,,,Highly correlated policy,,Lasso_clustered_2_lower_bound,-0.033712880316743854,,-0.14822751239354118,-0.00017474215458200548,0.019308899965213788,-0.05824565665906415,0.051594023542255424,-0.12866154370707553,-0.06696837852293874,,-0.0716763843969489,-0.026678948084127768
23,,,,0.22778235591757134,,,Highly correlated policy,,Lasso_clustered_2_upper_bound,0.11811174212204945,,0.31191175719628683,0.17920770768487765,0.20341667158121557,0.08028485851497721,0.1915180037116439,0.09070494597423692,0.05372792704362417,,0.10644140590248208,0.17986318102848123
24,,,,0.0005323712814805648,,,Highly correlated policy,,Lasso_clustered_3_lower_bound,-0.06241889043275252,,0.19023384996181403,-0.17832056624987835,-0.030234200609198875,0.03210888866557231,0.009657263552008577,-0.06711379704898701,-0.13867390718735334,,-0.2157693140982529,0.08237270751347467
25,,,,0.18760121321808768,,,Highly correlated policy,,Lasso_clustered_3_upper_bound,0.1541394637782179,,0.30901518875189077,0.04686971776255007,0.1920991980984772,0.22100624356522652,0.2754862597883699,0.2424190013295553,0.07183319143689106,,0.0775654078973202,0.3245280901806371
26,,,,0.042542215163542174,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_0",0.157976893267731,,0.71463298912948,-0.047631744962837126,0.06065355567953289,0.16644514439854932,0.028533725778034015,0.3015987582879903,0.1498496187090685,,-0.12659906947032473,0.14821805036060193
27,,,,-0.033638715218836775,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_1",-0.020170600558104965,,0.3217666898029632,-0.020861662809144026,-0.055872114252895316,0.02479228912712322,-0.009912856930067607,-0.10867414931368949,-0.05304075522333723,,0.050464427742726595,0.04890962028182133
28,,,,0.1487146121822097,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_2",0.042199430902652796,,0.08184212240137284,0.08951648276514783,0.11136278577321468,0.01101960092795653,0.12155601362694966,-0.018978298866419295,-0.0066202257396572855,,0.017382510752766582,0.07659211647217673
29,,,,0.09406679224978412,,,Highly correlated policy,,"Lasso_clustered_number_of_hired_workers___policy___ethiopia_2015,land_surface___ethiopia_2015,quantity_of_chemical_fertilizers_used___policy___ethiopia_2015,number_of_oxen_owned___policy___ethiopia_2015,household_size___ethiopia_2015,number_of_plough_owned___policy___ethiopia_2015,uses_extension_program___policy___ethiopia_2015_3",0.04586028667273269,,0.2496245193568524,-0.06572542424366415,0.08093249874463916,0.12655756611539942,0.14257176167018923,0.08765260214028414,-0.033420357875231135,,-0.06910195310046635,0.2034503988470559
